alert_id,alert_type,wallet_address,token,contract,chain,amount,price,tx_hash,created_at,notes
alert_1788740655_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0021,2515.99,0x6c4dc352287c14b72fb54658e5a3087fb7d4737f38465904897894324b5a470b,2026-09-07T00:24:15.897145,profit=1.1811213615268876
alert_1788740658_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.1,2515.99,0x9efe3e2b070d827c76e6bae3832769ab0a76172e34597e4a0f2412cafa8569fa,2026-09-07T00:24:18.387317,profit=1.1811213615268876
alert_1788740660_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0082,2515.99,0xcc33458bbc53f78df15a979d6ef4e64a26de97048c2554eed456068fc7db2403,2026-09-07T00:24:20.857436,profit=1.1811213615268876
alert_1788740663_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0,2515.8,0x2fe375045b4b7fa9277024b54b456413f753cf573559d8b34daba4c940cb426c,2026-09-07T00:24:23.423543,profit=1.1734804674618677
alert_1788740665_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,239606.5668,0.0004228,0x85b3ee3e1925d7591bb8a9eb67c7691f64520eb0b68e4010a834e773a1b1348d,2026-09-07T00:24:25.908580,profit=None
alert_1788740668_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.2442,2515.8,0x9fcb64499587dc13ea4f92ec624c26a068f89e7bf487a5d80aa14c3c5824dc58,2026-09-07T00:24:28.409713,profit=1.1734804674618677
alert_1788740679_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,109497.7039,0.0004228,0x53fb876faa146395466e1bcbfe99f2cf23b87728f7e9f9d326ee2d74d31053b3,2026-09-07T00:24:39.279627,profit=None
alert_1788740681_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0397,2515.8,0x0946bb18407b95bace64d98bf4228eafd0903a0eda53764e7d8b53327c6362da,2026-09-07T00:24:41.747252,profit=1.1734804674618677
alert_1788740684_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,1221637.7618,0.0004228,0x7e180927c551b4615f7d8bfbe799cc5c266d5d5a03cd5f9f153a107bdf77f22a,2026-09-07T00:24:44.208482,profit=None
alert_1788740686_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,597253.8557,0.0004228,0x18d9c38b9496b90532b36cad9ec2689143ca842e6cf2fb94bcec40bab720202a,2026-09-07T00:24:46.673494,profit=None
alert_1788740689_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,526955.7222,0.0004228,0xf58889633bca423331edaafb88ca5fa46187726292c2be6431270bb08e93b573,2026-09-07T00:24:49.331458,profit=None
alert_1788740691_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.04,2515.8,0x457d42f7a7c8d8a4c5e69a81db059165a17de6c3ac62256e9f330d20b7b23fe0,2026-09-07T00:24:51.795793,profit=1.1734804674618677
alert_1788740694_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0082,2515.8,0x4ca314ee97eef1f2c53e9e941643aa69d094c32845b7311ac2cd7ebe3ada75ef,2026-09-07T00:24:54.252955,profit=1.1734804674618677
alert_1788740696_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,40986.8358,0.0004228,0x6db112c8098879ff59746fa38779083cbd8b545b24f9b6172e8c08ef6865dc4e,2026-09-07T00:24:56.717506,profit=None
alert_1788740699_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0001,2515.8,0xfd4cfe4bc6925e3e89545b0d8735175e47584bad33feeaf6aa1d448e31e8d994,2026-09-07T00:24:59.184244,profit=1.1734804674618677
alert_1788740701_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0062,2515.8,0xed29378bcd59ea2d8422de27909d130cf6835902312f29862525a05372deab18,2026-09-07T00:25:01.663776,profit=1.1734804674618677
alert_1788740704_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.1371,2515.8,0x937249e0fe25dc4d22bbb4c7f8311c824c3b90d09051a039d6455c311658f7e3,2026-09-07T00:25:04.215401,profit=1.1734804674618677
alert_1788740706_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.01,2515.8,0x7c18869874555dbfd88fd8962719e353b29ed92298e60bc3d34cbd9ff4727309,2026-09-07T00:25:06.690904,profit=1.1734804674618677
alert_1788740709_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0024,2515.8,0xa257d3ffe06cef2d9bb0fbeabedb032c7d8a6746e7f05bac4c459aa5336c7901,2026-09-07T00:25:09.170806,profit=1.1734804674618677
alert_1788740711_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,60829.221,0.0004228,0xb57ce5f042c31a185d07dc9d0edeed585ac08f45cbd5a6b1eeddda9b871354a0,2026-09-07T00:25:11.639247,profit=None
alert_1788740714_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,240171.001,0.0004228,0x561452ee8a46d7bad60fac56dc04afbc0cce2cb4f012924508526dc293d55bb7,2026-09-07T00:25:14.179817,profit=None
alert_1788740716_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,118033.8888,0.0004228,0xc283ab5dc9c7212aea7621c848275393678f1e918af55d13a4355f50171dc8cd,2026-09-07T00:25:16.699798,profit=None
alert_1788740719_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0636,2515.8,0x0253f4a761de739a6de6da5885c36df6d81607add0fdda7bea0c811c014f4c37,2026-09-07T00:25:19.171990,profit=1.1734804674618677
alert_1788740721_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,448578.4772,0.0004228,0x0fcb6595c89108a31507339eb4d0a71d8f67a222a9c92f43ff7484d1e4cd7c65,2026-09-07T00:25:21.655165,profit=None
alert_1788740724_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,228024.6422,0.0004228,0x16f4feef1bb459592d86cd8dd72579b2afb21dcb97fae45ba3f40e6120251f0c,2026-09-07T00:25:24.134816,profit=None
alert_1788740728_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,559264.0509,0.0004228,0xed6e548714d21c55ccb348f0ef1f5a0af3cc7793fb79515ba5dd5535651276b8,2026-09-07T00:25:28.803100,profit=None
alert_1788740731_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.1,2514.5,0x20abd6651d145098be4597728eaa7f6202fdbf67aa87e92a22b3e55960538a3a,2026-09-07T00:25:31.372175,profit=1.121200665964245
alert_1788740741_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,95097.9369,0.0004228,0xe09c4822b13bbfe976fc17a073adcb8e7a94f141251c797cf757c71dffbcd6af,2026-09-07T00:25:41.950915,profit=None
alert_1788740744_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,1272.3724,0.0004228,0x8809d1957525379f1534e7f630e0b470e84cb2c2131b2bb6d0d9c1b8e36bdabb,2026-09-07T00:25:44.409718,profit=None
alert_1788740747_0x52c77b,sell,0x52c77b0cb827afbad022e6d6caf2c44452edbc39,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.4308,2514.5,0x308c7345017f8cff01f5e9861f7e2b3aa38296112faea694abc3527e316fbaa3,2026-09-07T00:25:47.981894,profit=None
alert_1788740750_0x52c77b,sell,0x52c77b0cb827afbad022e6d6caf2c44452edbc39,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.4576,2514.5,0xc7d0f9ec6253ea91a48dd73502bb8690925737ea4df0d20e37caa6d9a66fa821,2026-09-07T00:25:50.478261,profit=None
alert_1788740752_0x52c77b,sell,0x52c77b0cb827afbad022e6d6caf2c44452edbc39,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.1063,2514.5,0xc57325aaead076a1c412e4c0baaa83acf06bb09d17311997c1bdca66edb67d2f,2026-09-07T00:25:52.939114,profit=None
alert_1788770394_0x750874,sell,0x750874e6fb8dca30ce41d445e4baf8c76971f912,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0069,2490.86,0xcceb7e4f519766265d917878bc2c75a07db257162d9bda164b779fcee2e49c35,2026-09-07T08:39:54.889577,profit=None
alert_1788770397_0x750874,sell,0x750874e6fb8dca30ce41d445e4baf8c76971f912,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0257,2490.86,0x1bf84b3edf3c6354287351dd56ddb84547298320867377cf52cf0306539666fb,2026-09-07T08:39:57.235007,profit=None
alert_1788770399_0x750874,sell,0x750874e6fb8dca30ce41d445e4baf8c76971f912,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.008,2490.86,0xad757afaa7c7eb89e855ece9e791f83df1726b737304646eb5d7914dd156b2e8,2026-09-07T08:39:59.576493,profit=None
alert_1788770403_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,648807.4239,0.01992,0x67e9190191768bf9d8251305cc0d112e34939f8cd9404adba50a25327bea6853,2026-09-07T08:40:03.261365,profit=None
alert_1788770405_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.8738,2490.86,0x9eb4b85502ad9b0a70cc42195fcc22e00486a9d5429245b6608596fa80f0e816,2026-09-07T08:40:05.617854,profit=None
alert_1788770407_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,26637.804,0.01992,0x66fbc0e6f5c63c8d3f3bdf42146337ca3d556738dd207a3fadc0ad974276c47f,2026-09-07T08:40:07.969907,profit=None
alert_1788770410_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,69082.2174,0.01992,0xbd2ed566b1cb7f289212497c46ffccc8cd8b3d5ff3ab5beecc8f52b90be9f119,2026-09-07T08:40:10.332578,profit=None
alert_1788770412_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,5557.3986,0.01992,0x398191fbb911ce66fd0c5dd3dac498a0ca1b565ca96936e82dcabeee8db33922,2026-09-07T08:40:12.714091,profit=None
alert_1788770415_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,15042.7498,0.01992,0x33eb9e0c5bfce56c6fe9909273c7b75ab2bc71110462d188f2b3cc10348f11cf,2026-09-07T08:40:15.067855,profit=None
alert_1788770417_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,36551.6472,0.01992,0x85c3c05c10985729b5d8c14fc75c7aed4f41b40c9cb5d35744f634e07470190b,2026-09-07T08:40:17.455872,profit=None
alert_1788770419_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,45789.606,0.01992,0x437ad8c5c5ac443faed255cc607a2b813546513887b9e151425687413347279a,2026-09-07T08:40:19.821315,profit=None
alert_1788770422_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,44755.5685,0.01992,0x10e871bbd01b502d16b9761c62f1a0886937c247961735854ccd1779ef6a4b38,2026-09-07T08:40:22.188324,profit=None
alert_1788770424_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,17616.5484,0.01992,0x6a6702c3a9923d742f2e09363bac3b852073e1fd44c35799f8a8319ab115c99c,2026-09-07T08:40:24.553117,profit=None
alert_1788770426_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,251242.3504,0.01992,0x752bb650a6469c9525c3a14c276e9d896f61f3d9ead175dc4c73a026edf24b14,2026-09-07T08:40:26.951968,profit=None
alert_1788770429_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,236378.9732,0.01992,0x081bfdb48d219ccd11b0afe1ac7179cb44079c11d36efc8ee4bb03cf250f42a1,2026-09-07T08:40:29.326523,profit=None
alert_1788770431_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,3974.8267,0.01992,0xc0188164c45d7d394de38eecddca38e6a2d22c8fe4304ea50f0d2e57ff09d718,2026-09-07T08:40:31.677092,profit=None
alert_1788770434_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.3579,2490.85,0x43498c128e70b1fc2dd9f0ba0270d9c2bb9b5bfaefe2410b443c148faa5e78ed,2026-09-07T08:40:34.150608,profit=None
alert_1788770436_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.1401,2490.85,0x9c1302af9d1482f66b271820a4886648016974c58431435fb1d15bb3d6dad247,2026-09-07T08:40:36.494070,profit=None
alert_1788770438_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,113742.9792,0.01992,0x97820bb528d8cad4518639172c9e7a5a8f2ce5cb589dc0948d3ec964c93a712f,2026-09-07T08:40:38.839732,profit=None
alert_1788770441_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,7405.3359,0.01992,0xc151e09e85a8fa89bbb849b0d528d08049d13794dc0f6b7176396f59f70916c3,2026-09-07T08:40:41.223838,profit=None
alert_1788770443_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.185,2490.85,0x156cf358005ad8e1facb76d65aac143d833f36c8d2b8594ddeb6681136301ced,2026-09-07T08:40:43.851126,profit=None
alert_1788770457_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.7193,2490.85,0xc2640c3d83e55e524ac8c2c0bfb99bbe4af6910c24d968c644d7726e96e70c41,2026-09-07T08:40:57.660408,profit=None
alert_1788770460_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,1.2381,2490.85,0xcc5fc289b1fbfc6990248500076b8719e41ee6e33550a0a1455a17104a7f62fa,2026-09-07T08:41:00.018882,profit=None
alert_1788770462_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.251,2490.85,0x8ca1d8cf87ab7bfcb8d26e11b4f409da1d95e4d8faef48d177a792767c19c3c9,2026-09-07T08:41:02.371289,profit=None
alert_1788770464_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.3543,2490.85,0x841b8c8b64c54e3d6d0eb46b467870edcbf9994369f9e664e53e7511bf006ef8,2026-09-07T08:41:04.713415,profit=None
alert_1788770467_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,3722.0042,0.0199,0xfd6d9f210ecdbdae7bc479f63800325255033c9efa81846773af06a7037da256,2026-09-07T08:41:07.291204,profit=None
alert_1788770469_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,1537.0472,0.0199,0x8a6fc4fe2a164f4edec2edb46a7aa679d82410bad3d3e9b3a4c32b972fc7682c,2026-09-07T08:41:09.641643,profit=None
alert_1788770471_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.1994,2490.85,0x16ffb74ce8f2bcf432ac91578754e5a3c1d8b6744518693af694e43fbe0dad29,2026-09-07T08:41:11.986897,profit=None
alert_1788770474_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.2005,2490.85,0x80b58458d01e2d946a55f81f3a0004acf812f1d727e7b0a95597560920c1dd60,2026-09-07T08:41:14.351447,profit=None
alert_1788770476_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.2554,2490.85,0x09b1160ee02fb7ae36b18c5135b677ba125ed508c41e1394bd2bec3b11342c5c,2026-09-07T08:41:16.710952,profit=None
alert_1788770479_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.2406,2490.85,0x156414cb014f3db557dd4fbce01e9deb22b1f2bc0efaf333dc15ee8259335b24,2026-09-07T08:41:19.107426,profit=None
alert_1788770481_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0268,2490.85,0x33f1ec37ac36014aa845412b4e5b5179e6e59b90a2473022eeebff77ad5f9bec,2026-09-07T08:41:21.458136,profit=None
alert_1788770483_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,15060.6493,0.0199,0x4c9e811cb707b3806ba60f7ca4042a4ac513df7d7cfbb52f8d820c81404f4316,2026-09-07T08:41:23.813875,profit=None
alert_1788770486_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.2204,2490.85,0x10ede234407e2af5ffd3306db60dd3f84935ab916b421fe9e6f1eb218423cbbc,2026-09-07T08:41:26.225952,profit=None
alert_1788770488_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,ethereum,763015.1901,0.0199,0x7ce4422ddbc7c7810c9057c37cb06be1c19a8debeb3b477615e76ca9b7fccc56,2026-09-07T08:41:28.703877,profit=None
alert_1788770491_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,1.591,2490.85,0x1593069741410df6e33b29af389c3b413b5a49e6932b3f09580d8cc4337da22f,2026-09-07T08:41:31.281335,profit=None
alert_1788770493_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.8016,2490.85,0xefdcbb9ca992cc25013ab46718fd88098f9eeda1067a47d008f6dbaac4ed7295,2026-09-07T08:41:33.648615,profit=None
alert_1788770496_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0754,2491.22,0x5d7fdb4706763cb59b129277097465045f2197c592b3487609fa5e72619b2e0f,2026-09-07T08:41:36.053332,profit=None
alert_1788770498_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.2805,2491.22,0xe725e0a68745a340a9c49d7eeb131243af70d68da946c2e03acbfd046fc66eb7,2026-09-07T08:41:38.425161,profit=None
alert_1788770500_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,1.6607,2491.22,0x1531f8de185404ffd074b1ce6fad3c9747a01746b5a6387300e51fdf713c9fd4,2026-09-07T08:41:40.771308,profit=None
alert_1788770503_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0686,2491.22,0x98833e9ba429b4824bb93593f1013e314adb57f35247d7ed0eeb22fd12947122,2026-09-07T08:41:43.163573,profit=None
alert_1788770505_0x69c7bd,sell,0x69c7bd26512f52bf6f76fab834140d13dda673ca,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.4377,2491.22,0xb7eed32808f51f43f7a3938cb645dabb84f18ea9cb0940409de90e34d4b23132,2026-09-07T08:41:45.785320,profit=None
alert_1788770520_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0611,2491.22,0xf70b5f6bdf3e20d464bf6669e11661772b65de7dedc7849ec6ac94953af49beb,2026-09-07T08:42:00.642872,profit=None
alert_1788770523_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,ASTEROID,0xaff2565091e7207191dbe340b8528d02fa78d044,ethereum,186443.2893,0.002412,0xdd907684aa5a5bd280b6247623ef9faad9cc82dad3ce3680b806cc6188755a96,2026-09-07T08:42:03.063962,profit=None
alert_1788770525_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,ASTEROID,0xaff2565091e7207191dbe340b8528d02fa78d044,ethereum,194571.7862,0.002412,0x33b646ec8ed272ab89b68ee3a5407efaf7c2ef32adf3452598b1b50dd3130984,2026-09-07T08:42:05.405488,profit=None
alert_1788770527_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0349,2491.22,0x4b277922f7810b63ff3874d6a9bcedc232275ea03af3d565e9ff03fddae90e96,2026-09-07T08:42:07.791726,profit=None
alert_1788770530_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.3166,2491.22,0xaa3e2a06df3521bb1db44f3168523744bb42bd62c11f68e4f210c6ac7b884036,2026-09-07T08:42:10.238460,profit=None
alert_1788770532_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,ASTEROID,0xaff2565091e7207191dbe340b8528d02fa78d044,ethereum,39994.2959,0.002412,0xd15b03f004c946c39314d0a3d80753ae57d617a8f19e795d5191eeb6fb16207f,2026-09-07T08:42:12.599532,profit=None
alert_1788770534_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,ASTEROID,0xaff2565091e7207191dbe340b8528d02fa78d044,ethereum,5852.2149,0.002412,0xe59dd972e4f1a9ac43fa936a438683b962918c079e087bb198ad1ee7ab84920c,2026-09-07T08:42:14.969737,profit=None
alert_1788770537_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0101,2491.22,0xc9686bcd1a324d441da468a7477a0ce82084e25a56621074f6d710fcdf813379,2026-09-07T08:42:17.350954,profit=None
alert_1788770539_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0869,2491.22,0x14642c4cf3baae920949b3d8942de2a68cbc81a8ee9bccc466687a66b465761b,2026-09-07T08:42:19.741748,profit=None
alert_1788770542_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0283,2491.22,0x1fa35ae756ef5e3eba3487bd3496064e8a9f1779e812c7e8905c5ff14d18f352,2026-09-07T08:42:22.154627,profit=None
